SCHUL_KND_SC_NM,FOND_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ORG_TELNO,HMPG_ADRES,COEDU_SC_NM,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,address,lng,lat
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010191, 선정고등학교 , 02-3156-1500 , http://www.sunjung.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로20길 19 ,126.908738,37.6184027
 고등학교 , 사립 ,7010190, 선일여자고등학교 , 02-355-6691 , http://sunil.sen.hs.kr , 여 , 일반계 ,  ,서울특별시 은평구 갈현로29길 27 ,126.9126858,37.6195564
 고등학교 , 사립 ,7010190, 선일여자고등학교 , 02-355-6691 , http://sunil.sen.hs.kr , 여 , 일반계 ,  ,서울특별시 은평구 갈현로29길 27 ,126.9126858,37.6195564
 고등학교 , 사립 ,7010190, 선일여자고등학교 , 02-355-6691 , http://sunil.sen.hs.kr , 여 , 일반계 ,  ,서울특별시 은평구 갈현로29길 27 ,126.9126858,37.6195564
 고등학교 , 사립 ,7010190, 선일여자고등학교 , 02-355-6691 , http://sunil.sen.hs.kr , 여 , 일반계 ,  ,서울특별시 은평구 갈현로29길 27 ,126.9126858,37.6195564
 고등학교 , 사립 ,7010189, 선덕고등학교 , 02-997-4111 , http://www.sunduck.hs.kr , 남 , 일반계 ,  ,서울특별시 도봉구 시루봉로 53 ,127.0267391,37.6554581
 고등학교 , 사립 ,7010189, 선덕고등학교 , 02-997-4111 , http://www.sunduck.hs.kr , 남 , 일반계 ,  ,서울특별시 도봉구 시루봉로 53 ,127.0267391,37.6554581
 고등학교 , 사립 ,7010189, 선덕고등학교 , 02-997-4111 , http://www.sunduck.hs.kr , 남 , 일반계 ,  ,서울특별시 도봉구 시루봉로 53 ,127.0267391,37.6554581
 고등학교 , 사립 ,7010189, 선덕고등학교 , 02-997-4111 , http://www.sunduck.hs.kr , 남 , 일반계 ,  ,서울특별시 도봉구 시루봉로 53 ,127.0267391,37.6554581
 고등학교 , 사립 ,7010188, 서울외국어고등학교 , 1670-1005 , http://www.sfl.hs.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 도봉구 덕릉로66길 22 ,127.0520791,37.6457081
 고등학교 , 사립 ,7010188, 서울외국어고등학교 , 1670-1005 , http://www.sfl.hs.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 도봉구 덕릉로66길 22 ,127.0520791,37.6457081
 고등학교 , 사립 ,7010188, 서울외국어고등학교 , 1670-1005 , http://www.sfl.hs.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 도봉구 덕릉로66길 22 ,127.0520791,37.6457081
 고등학교 , 사립 ,7010188, 서울외국어고등학교 , 1670-1005 , http://www.sfl.hs.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 도봉구 덕릉로66길 22 ,127.0520791,37.6457081
 고등학교 , 사립 ,7010188, 서울외국어고등학교 , 1670-1005 , http://www.sfl.hs.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 도봉구 덕릉로66길 22 ,127.0520791,37.6457081
 고등학교 , 사립 ,7010187, 서울예술고등학교 , 02-2287-0500 , http://www.yego.or.kr , 남여공학 , 일반계 , 예술계열 ,서울특별시 종로구 평창문화로 70 ,126.9687124,37.6055618
 고등학교 , 사립 ,7010187, 서울예술고등학교 , 02-2287-0500 , http://www.yego.or.kr , 남여공학 , 일반계 , 예술계열 ,서울특별시 종로구 평창문화로 70 ,126.9687124,37.6055618
 고등학교 , 사립 ,7010187, 서울예술고등학교 , 02-2287-0500 , http://www.yego.or.kr , 남여공학 , 일반계 , 예술계열 ,서울특별시 종로구 평창문화로 70 ,126.9687124,37.6055618
 고등학교 , 사립 ,7010186, 서울세종고등학교 , 070-8668-3119 , http://www.seoulsejong.hs.kr/ , 남여공학 , 일반계 ,  ,서울특별시 강남구 광평로51길 36 ,127.102683,37.4902682
 고등학교 , 사립 ,7010186, 서울세종고등학교 , 070-8668-3119 , http://www.seoulsejong.hs.kr/ , 남여공학 , 일반계 ,  ,서울특별시 강남구 광평로51길 36 ,127.102683,37.4902682
 고등학교 , 사립 ,7010186, 서울세종고등학교 , 070-8668-3119 , http://www.seoulsejong.hs.kr/ , 남여공학 , 일반계 ,  ,서울특별시 강남구 광평로51길 36 ,127.102683,37.4902682
 고등학교 , 사립 ,7010186, 서울세종고등학교 , 070-8668-3119 , http://www.seoulsejong.hs.kr/ , 남여공학 , 일반계 ,  ,서울특별시 강남구 광평로51길 36 ,127.102683,37.4902682
 고등학교 , 사립 ,7010185, 서울미술고등학교 , 02-872-2111 , http://www.seoul-art.or.kr , 남여공학 , 일반계 ,  ,서울특별시 관악구 남부순환로247길 26 ,126.967127,37.4767714
 고등학교 , 사립 ,7010185, 서울미술고등학교 , 02-872-2111 , http://www.seoul-art.or.kr , 남여공학 , 일반계 ,  ,서울특별시 관악구 남부순환로247길 26 ,126.967127,37.4767714
 고등학교 , 사립 ,7010185, 서울미술고등학교 , 02-872-2111 , http://www.seoul-art.or.kr , 남여공학 , 일반계 ,  ,서울특별시 관악구 남부순환로247길 26 ,126.967127,37.4767714
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010184, 서울국악예술고등학교 , 02-896-1095 , http://kugak-am.hs.kr , 남여공학 , 일반계 ,  ,입력 주소 없음,123.7417741,32.5220203
 고등학교 , 사립 ,7010183, 서문여자고등학교 , 02-599-6061 , http://suhmoon.sen.hs.kr , 여 , 일반계 ,  ,서울특별시 서초구 동광로12길 84 ,126.9851133,37.4885869
 고등학교 , 사립 ,7010183, 서문여자고등학교 , 02-599-6061 , http://suhmoon.sen.hs.kr , 여 , 일반계 ,  ,서울특별시 서초구 동광로12길 84 ,126.9851133,37.4885869
 고등학교 , 사립 ,7010183, 서문여자고등학교 , 02-599-6061 , http://suhmoon.sen.hs.kr , 여 , 일반계 ,  ,서울특별시 서초구 동광로12길 84 ,126.9851133,37.4885869
 고등학교 , 사립 ,7010183, 서문여자고등학교 , 02-599-6061 , http://suhmoon.sen.hs.kr , 여 , 일반계 ,  ,서울특별시 서초구 동광로12길 84 ,126.9851133,37.4885869
 고등학교 , 사립 ,7010182, 서라벌고등학교 , 02-2092-2200 , http://sorabol.sen.hs.kr , 남 , 일반계 ,  ,서울특별시 노원구 한글비석로5길 18 ,127.0758847,37.6449599
 고등학교 , 사립 ,7010182, 서라벌고등학교 , 02-2092-2200 , http://sorabol.sen.hs.kr , 남 , 일반계 ,  ,서울특별시 노원구 한글비석로5길 18 ,127.0758847,37.6449599
 고등학교 , 사립 ,7010182, 서라벌고등학교 , 02-2092-2200 , http://sorabol.sen.hs.kr , 남 , 일반계 ,  ,서울특별시 노원구 한글비석로5길 18 ,127.0758847,37.6449599
 고등학교 , 사립 ,7010182, 서라벌고등학교 , 02-2092-2200 , http://sorabol.sen.hs.kr , 남 , 일반계 ,  ,서울특별시 노원구 한글비석로5길 18 ,127.0758847,37.6449599
 고등학교 , 사립 ,7010181, 상일여자고등학교 , 02-428-0435 , http://sangil.hs.kr , 여 , 일반계 ,  ,서울특별시 강동구 천호대로219길 61 ,127.1697103,37.5491197
 고등학교 , 사립 ,7010181, 상일여자고등학교 , 02-428-0435 , http://sangil.hs.kr , 여 , 일반계 ,  ,서울특별시 강동구 천호대로219길 61 ,127.1697103,37.5491197
 고등학교 , 사립 ,7010181, 상일여자고등학교 , 02-428-0435 , http://sangil.hs.kr , 여 , 일반계 ,  ,서울특별시 강동구 천호대로219길 61 ,127.1697103,37.5491197
 고등학교 , 사립 ,7010181, 상일여자고등학교 , 02-428-0435 , http://sangil.hs.kr , 여 , 일반계 ,  ,서울특별시 강동구 천호대로219길 61 ,127.1697103,37.5491197
 고등학교 , 사립 ,7010179, 상문고등학교 , 02-586-3141 , http://www.sangmoon.hs.kr , 남 , 일반계 ,  ,서울특별시 서초구 명달로 45 ,127.0045124,37.4795882
 고등학교 , 사립 ,7010179, 상문고등학교 , 02-586-3141 , http://www.sangmoon.hs.kr , 남 , 일반계 ,  ,서울특별시 서초구 명달로 45 ,127.0045124,37.4795882
 고등학교 , 사립 ,7010179, 상문고등학교 , 02-586-3141 , http://www.sangmoon.hs.kr , 남 , 일반계 ,  ,서울특별시 서초구 명달로 45 ,127.0045124,37.4795882
 고등학교 , 사립 ,7010179, 상문고등학교 , 02-586-3141 , http://www.sangmoon.hs.kr , 남 , 일반계 ,  ,서울특별시 서초구 명달로 45 ,127.0045124,37.4795882
 고등학교 , 사립 ,7010178, 상명대학교사범대학부속여자고등학교 , 02-396-6302 , http://sangmyung-agh.hs.kr , 여 , 일반계 ,  ,서울특별시 종로구 홍지문2길 20 ,126.9550094,37.6030806
 고등학교 , 사립 ,7010178, 상명대학교사범대학부속여자고등학교 , 02-396-6302 , http://sangmyung-agh.hs.kr , 여 , 일반계 ,  ,서울특별시 종로구 홍지문2길 20 ,126.9550094,37.6030806
 고등학교 , 사립 ,7010178, 상명대학교사범대학부속여자고등학교 , 02-396-6302 , http://sangmyung-agh.hs.kr , 여 , 일반계 ,  ,서울특별시 종로구 홍지문2길 20 ,126.9550094,37.6030806
 고등학교 , 사립 ,7010178, 상명대학교사범대학부속여자고등학교 , 02-396-6302 , http://sangmyung-agh.hs.kr , 여 , 일반계 ,  ,서울특별시 종로구 홍지문2길 20 ,126.9550094,37.6030806
 고등학교 , 사립 ,7010174, 보성여자고등학교 ,7040003030, http://www.bosung.hs.kr , 여 , 일반계 ,  ,서울특별시 용산구 신흥로3가길 66 ,126.9846858,37.5426909
 고등학교 , 사립 ,7010174, 보성여자고등학교 ,7040003030, http://www.bosung.hs.kr , 여 , 일반계 ,  ,서울특별시 용산구 신흥로3가길 66 ,126.9846858,37.5426909
 고등학교 , 사립 ,7010174, 보성여자고등학교 ,7040003030, http://www.bosung.hs.kr , 여 , 일반계 ,  ,서울특별시 용산구 신흥로3가길 66 ,126.9846858,37.5426909
 고등학교 , 사립 ,7010174, 보성여자고등학교 ,7040003030, http://www.bosung.hs.kr , 여 , 일반계 ,  ,서울특별시 용산구 신흥로3가길 66 ,126.9846858,37.5426909
 고등학교 , 사립 ,7010173, 보성고등학교 , 02-2152-2430 , http://posung.sen.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 양재대로 1278 ,127.1351586,37.5197947
 고등학교 , 사립 ,7010173, 보성고등학교 , 02-2152-2430 , http://posung.sen.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 양재대로 1278 ,127.1351586,37.5197947
 고등학교 , 사립 ,7010173, 보성고등학교 , 02-2152-2430 , http://posung.sen.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 양재대로 1278 ,127.1351586,37.5197947
 고등학교 , 사립 ,7010173, 보성고등학교 , 02-2152-2430 , http://posung.sen.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 양재대로 1278 ,127.1351586,37.5197947
 고등학교 , 사립 ,7010172, 백암고등학교 , 02-2696-0110 , http://baegam.sen.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 양천구 신정로13길 16 ,126.8446151,37.5120839
 고등학교 , 사립 ,7010172, 백암고등학교 , 02-2696-0110 , http://baegam.sen.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 양천구 신정로13길 16 ,126.8446151,37.5120839
 고등학교 , 사립 ,7010172, 백암고등학교 , 02-2696-0110 , http://baegam.sen.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 양천구 신정로13길 16 ,126.8446151,37.5120839
 고등학교 , 사립 ,7010172, 백암고등학교 , 02-2696-0110 , http://baegam.sen.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 양천구 신정로13길 16 ,126.8446151,37.5120839
 고등학교 , 사립 ,7010171, 배화여자고등학교 , 02-724-0300 , http://paiwha.sen.hs.kr/ , 여 , 일반계 ,  ,서울특별시 종로구 필운대로1길 34 ,126.9662387,37.5788967
 고등학교 , 사립 ,7010171, 배화여자고등학교 , 02-724-0300 , http://paiwha.sen.hs.kr/ , 여 , 일반계 ,  ,서울특별시 종로구 필운대로1길 34 ,126.9662387,37.5788967
 고등학교 , 사립 ,7010171, 배화여자고등학교 , 02-724-0300 , http://paiwha.sen.hs.kr/ , 여 , 일반계 ,  ,서울특별시 종로구 필운대로1길 34 ,126.9662387,37.5788967
 고등학교 , 사립 ,7010171, 배화여자고등학교 , 02-724-0300 , http://paiwha.sen.hs.kr/ , 여 , 일반계 ,  ,서울특별시 종로구 필운대로1길 34 ,126.9662387,37.5788967
 고등학교 , 사립 ,7010170, 배재고등학교 , 02-428-1885 , www.paichai.hs.kr , 남 , 일반계 ,  ,서울특별시 강동구 고덕로 227 ,127.1504968,37.555858
 고등학교 , 사립 ,7010170, 배재고등학교 , 02-428-1885 , www.paichai.hs.kr , 남 , 일반계 ,  ,서울특별시 강동구 고덕로 227 ,127.1504968,37.555858
 고등학교 , 사립 ,7010170, 배재고등학교 , 02-428-1885 , www.paichai.hs.kr , 남 , 일반계 ,  ,서울특별시 강동구 고덕로 227 ,127.1504968,37.555858
 고등학교 , 사립 ,7010170, 배재고등학교 , 02-428-1885 , www.paichai.hs.kr , 남 , 일반계 ,  ,서울특별시 강동구 고덕로 227 ,127.1504968,37.555858
 고등학교 , 사립 ,7010169, 배문고등학교 , 02-3480-7100 , http://www.baemoon.hs.kr , 남 , 일반계 ,  ,서울특별시 용산구 효창원로 258 ,126.964219,37.5497845
 고등학교 , 사립 ,7010169, 배문고등학교 , 02-3480-7100 , http://www.baemoon.hs.kr , 남 , 일반계 ,  ,서울특별시 용산구 효창원로 258 ,126.964219,37.5497845
 고등학교 , 사립 ,7010169, 배문고등학교 , 02-3480-7100 , http://www.baemoon.hs.kr , 남 , 일반계 ,  ,서울특별시 용산구 효창원로 258 ,126.964219,37.5497845
 고등학교 , 사립 ,7010169, 배문고등학교 , 02-3480-7100 , http://www.baemoon.hs.kr , 남 , 일반계 ,  ,서울특별시 용산구 효창원로 258 ,126.964219,37.5497845
 고등학교 , 사립 ,7010169, 배문고등학교 , 02-3480-7100 , http://www.baemoon.hs.kr , 남 , 일반계 ,  ,서울특별시 용산구 효창원로 258 ,126.964219,37.5497845
 고등학교 , 사립 ,7010168, 배명고등학교 , 070-4014-2632 , http://www.bm.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 삼학사로 11 ,127.0956178,37.498513
 고등학교 , 사립 ,7010168, 배명고등학교 , 070-4014-2632 , http://www.bm.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 삼학사로 11 ,127.0956178,37.498513
 고등학교 , 사립 ,7010168, 배명고등학교 , 070-4014-2632 , http://www.bm.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 삼학사로 11 ,127.0956178,37.498513
 고등학교 , 사립 ,7010168, 배명고등학교 , 070-4014-2632 , http://www.bm.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 삼학사로 11 ,127.0956178,37.498513
 고등학교 , 사립 ,7010167, 미림여자고등학교 , 02-886-1811 , http://www.mirim.hs.kr , 여 , 일반계 ,  ,서울특별시 관악구 호암로 546 ,126.9328687,37.4665284
 고등학교 , 사립 ,7010167, 미림여자고등학교 , 02-886-1811 , http://www.mirim.hs.kr , 여 , 일반계 ,  ,서울특별시 관악구 호암로 546 ,126.9328687,37.4665284
 고등학교 , 사립 ,7010167, 미림여자고등학교 , 02-886-1811 , http://www.mirim.hs.kr , 여 , 일반계 ,  ,서울특별시 관악구 호암로 546 ,126.9328687,37.4665284
 고등학교 , 사립 ,7010167, 미림여자고등학교 , 02-886-1811 , http://www.mirim.hs.kr , 여 , 일반계 ,  ,서울특별시 관악구 호암로 546 ,126.9328687,37.4665284
 고등학교 , 사립 ,7010166, 문일고등학교 , 02-802-2301 , http://moonil.hs.kr , 남 , 일반계 ,  ,서울특별시 금천구 시흥대로47길 45 ,126.8985277,37.4494628
 고등학교 , 사립 ,7010166, 문일고등학교 , 02-802-2301 , http://moonil.hs.kr , 남 , 일반계 ,  ,서울특별시 금천구 시흥대로47길 45 ,126.8985277,37.4494628
 고등학교 , 사립 ,7010166, 문일고등학교 , 02-802-2301 , http://moonil.hs.kr , 남 , 일반계 ,  ,서울특별시 금천구 시흥대로47길 45 ,126.8985277,37.4494628
 고등학교 , 사립 ,7010166, 문일고등학교 , 02-802-2301 , http://moonil.hs.kr , 남 , 일반계 ,  ,서울특별시 금천구 시흥대로47길 45 ,126.8985277,37.4494628
 고등학교 , 사립 ,7010163, 명지고등학교 , 02-303-1540 , http://www.myongjigo.net/ , 남여공학 , 일반계 ,  ,서울특별시 서대문구 명지2길 56 ,126.9268943,37.5846005
 고등학교 , 사립 ,7010163, 명지고등학교 , 02-303-1540 , http://www.myongjigo.net/ , 남여공학 , 일반계 ,  ,서울특별시 서대문구 명지2길 56 ,126.9268943,37.5846005
 고등학교 , 사립 ,7010163, 명지고등학교 , 02-303-1540 , http://www.myongjigo.net/ , 남여공학 , 일반계 ,  ,서울특별시 서대문구 명지2길 56 ,126.9268943,37.5846005
 고등학교 , 사립 ,7010163, 명지고등학교 , 02-303-1540 , http://www.myongjigo.net/ , 남여공학 , 일반계 ,  ,서울특별시 서대문구 명지2길 56 ,126.9268943,37.5846005
 고등학교 , 사립 ,7010160, 명덕외국어고등학교 , 02-2665-8821 , http://www.mdfh.or.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010160, 명덕외국어고등학교 , 02-2665-8821 , http://www.mdfh.or.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010160, 명덕외국어고등학교 , 02-2665-8821 , http://www.mdfh.or.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010160, 명덕외국어고등학교 , 02-2665-8821 , http://www.mdfh.or.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010160, 명덕외국어고등학교 , 02-2665-8821 , http://www.mdfh.or.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010160, 명덕외국어고등학교 , 02-2665-8821 , http://www.mdfh.or.kr , 남여공학 , 일반계 , 외국어계열 ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010159, 명덕여자고등학교 , 02-2664-8815 , http://www.mdgh.hs.kr , 여 , 일반계 ,  ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010159, 명덕여자고등학교 , 02-2664-8815 , http://www.mdgh.hs.kr , 여 , 일반계 ,  ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010159, 명덕여자고등학교 , 02-2664-8815 , http://www.mdgh.hs.kr , 여 , 일반계 ,  ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010159, 명덕여자고등학교 , 02-2664-8815 , http://www.mdgh.hs.kr , 여 , 일반계 ,  ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010158, 명덕고등학교 , 02-2664-8817 , http://www.myungduk.hs.kr , 남 , 일반계 ,  ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010158, 명덕고등학교 , 02-2664-8817 , http://www.myungduk.hs.kr , 남 , 일반계 ,  ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010158, 명덕고등학교 , 02-2664-8817 , http://www.myungduk.hs.kr , 남 , 일반계 ,  ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010158, 명덕고등학교 , 02-2664-8817 , http://www.myungduk.hs.kr , 남 , 일반계 ,  ,서울특별시 강서구 강서로47길 34-10 ,126.8346586,37.5537037
 고등학교 , 사립 ,7010157, 마포고등학교 , 02-3663-2583 , http://www.mapo.hs.kr , 남 , 일반계 ,  ,서울특별시 강서구 화곡로 403 ,126.853182,37.5598229
 고등학교 , 사립 ,7010157, 마포고등학교 , 02-3663-2583 , http://www.mapo.hs.kr , 남 , 일반계 ,  ,서울특별시 강서구 화곡로 403 ,126.853182,37.5598229
 고등학교 , 사립 ,7010157, 마포고등학교 , 02-3663-2583 , http://www.mapo.hs.kr , 남 , 일반계 ,  ,서울특별시 강서구 화곡로 403 ,126.853182,37.5598229
 고등학교 , 사립 ,7010157, 마포고등학교 , 02-3663-2583 , http://www.mapo.hs.kr , 남 , 일반계 ,  ,서울특별시 강서구 화곡로 403 ,126.853182,37.5598229
 고등학교 , 사립 ,7010156, 동일여자고등학교 , 02-803-9806 , http://www.dongilg.hs.kr , 여 , 일반계 ,  ,서울특별시 금천구 탑골로10길 45 ,126.9164583,37.4513947
 고등학교 , 사립 ,7010156, 동일여자고등학교 , 02-803-9806 , http://www.dongilg.hs.kr , 여 , 일반계 ,  ,서울특별시 금천구 탑골로10길 45 ,126.9164583,37.4513947
 고등학교 , 사립 ,7010156, 동일여자고등학교 , 02-803-9806 , http://www.dongilg.hs.kr , 여 , 일반계 ,  ,서울특별시 금천구 탑골로10길 45 ,126.9164583,37.4513947
 고등학교 , 사립 ,7010156, 동일여자고등학교 , 02-803-9806 , http://www.dongilg.hs.kr , 여 , 일반계 ,  ,서울특별시 금천구 탑골로10길 45 ,126.9164583,37.4513947
 고등학교 , 사립 ,7010156, 동일여자고등학교 , 02-803-9806 , http://www.dongilg.hs.kr , 여 , 일반계 ,  ,서울특별시 금천구 탑골로10길 45 ,126.9164583,37.4513947
 고등학교 , 사립 ,7010155, 동성고등학교 , 02-3671-9100 , http://www.dongsung.hs.kr , 남 , 일반계 ,  ,서울특별시 종로구 대학로 156 ,127.0024301,37.5850648
 고등학교 , 사립 ,7010155, 동성고등학교 , 02-3671-9100 , http://www.dongsung.hs.kr , 남 , 일반계 ,  ,서울특별시 종로구 대학로 156 ,127.0024301,37.5850648
 고등학교 , 사립 ,7010155, 동성고등학교 , 02-3671-9100 , http://www.dongsung.hs.kr , 남 , 일반계 ,  ,서울특별시 종로구 대학로 156 ,127.0024301,37.5850648
 고등학교 , 사립 ,7010155, 동성고등학교 , 02-3671-9100 , http://www.dongsung.hs.kr , 남 , 일반계 ,  ,서울특별시 종로구 대학로 156 ,127.0024301,37.5850648
 고등학교 , 사립 ,7010155, 동성고등학교 , 02-3671-9100 , http://www.dongsung.hs.kr , 남 , 일반계 ,  ,서울특별시 종로구 대학로 156 ,127.0024301,37.5850648
